ID,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1335,매입임대,[경기북부] 25년 3차 신혼·신생아 매입임대Ⅱ(전세형) 예비입주자 모집 공고,경기도,2025.09.11,2025.09.24,접수마감,31637,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018752&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1336,매입임대,[경기북부] 25년 3차 신혼·신생아 매입임대Ⅰ예비입주자 모집 공고,경기도,2025.09.11,2025.09.24,접수마감,26977,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018751&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1337,매입임대,[광주전남지역본부] 청년 매입임대주택 예비입주자 모집공고,광주광역시,2025.09.11,2025.09.24,접수마감,19875,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018711&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1338,매입임대,[서울지역본부] 25년 3차 신혼·신생아 매입임대Ⅰ 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,82116,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018730&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1339,행복주택,"영암용앙3(산단형) 행복주택 입주자 모집[입주자격완화,동호지정.선계약후검증]",전라남도,2025.09.11,2025.09.25,접수마감,2401,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018728&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1340,매입임대,[정정공고][부산광역시]신혼부부Ⅰ 매입임대주택 예비입주자 모집 공고,부산광역시,2025.09.11,2025.09.24,접수마감,14952,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018765&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1341,매입임대,[정정공고][경기남부지역본부] 2025년 경기남부 기존주택 등 매입임대주택 입주자 모집공고(현장접수),경기도,2025.09.11,2025.10.22,접수마감,298129,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018766&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1342,매입임대,2025년 3차 대구경북 청년매입임대 입주자 모집공고,경상북도,2025.09.11,2025.09.24,접수마감,16629,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018724&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1343,매입임대,2025년 3차 대구경북(구미-여성전용) 기숙사형 청년주택 입주자 모집공고,경상북도,2025.09.11,2025.09.24,접수마감,3167,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018725&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1344,매입임대,2025년 3차 대구경북지역 신혼ㆍ신생아Ⅱ(전세형) 입주자 모집공고,대구광역시,2025.09.11,2025.09.24,접수마감,13204,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018727&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1345,매입임대,2025년 3차 대구경북 신혼ㆍ신생아Ⅰ매입임대 입주자 모집공고,대구광역시 외,2025.09.11,2025.09.24,접수마감,12803,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018726&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1346,매입임대,[전북지역본부]2025년 3차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,전북특별자치도,2025.09.11,2025.09.24,접수마감,8262,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018587&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1347,매입임대,[전북지역본부] 2025년 3차 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,전북특별자치도,2025.09.11,2025.09.24,접수마감,6202,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018581&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1348,매입임대,[대전충남] 2025년 3차 신혼·신생아 I 매입임대주택 예비입주자 모집 공고,대전광역시 외,2025.09.11,2025.09.24,접수마감,19416,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018737&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1349,매입임대,[대전충남] 2025년 3차 청년 매입임대주택 예비입주자 모집공고,대전광역시,2025.09.11,2025.09.24,접수마감,40763,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018740&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1350,매입임대,[대전충남] 2025년 3차 신혼·신생아  II (전세형) 매입임대주택 예비입주자 모집 공고,대전광역시 외,2025.09.11,2025.09.24,접수마감,17099,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018738&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1351,매입임대,[전북지역본부]2025년 3차 청년매입임대주택 예비입주자 모집공고,전북특별자치도,2025.09.11,2025.09.24,접수마감,22532,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018657&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1352,매입임대,[정정공고][강원지역본부] 25년 3차 신혼·신생아 매입임대주택 예비입주자 모집(정정공고),강원특별자치도,2025.09.11,2025.09.24,접수마감,5791,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018770&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1353,매입임대,"[인천지역본부] 25년 3차 청년 매입임대 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.09.11,2025.09.24,접수마감,75752,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018739&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1354,매입임대,"[인천지역본부]25년 3차 신혼·신생아Ⅱ(전세형) 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.09.11,2025.09.24,접수마감,31264,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018756&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1355,행복주택,"파주운정3 A34BL(초롱꽃3) 행복주택 입주자격완화 추가 및 예비입주자 모집(소득·자산요건 배제, 무주택요건 완화)",경기도,2025.09.11,2025.09.25,접수마감,49511,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018735&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1356,매입임대,"[인천지역본부]25년 3차 신혼·신생아Ⅰ 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.09.11,2025.09.24,접수마감,15220,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018755&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1357,행복주택,의왕고천A-1BL[리츠] 행복주택 예비입주자 모집,경기도,2025.09.12,2025.09.19,접수마감,16824,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018754&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1358,매입임대,[대전충남] 2025년 2차 기존주택 등 매입임대주택 입주자 모집 공고,대전광역시 외,2025.09.12,2025.10.02,접수마감,58820,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018784&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1359,매입임대,[경기북부] 25년 1차 분양전환형 든든전세주택 입주자 모집 공고(남양주시),경기도,2025.09.12,2025.09.24,접수마감,69379,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018778&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1360,매입임대,"동두천시, 양주시, 연천군 기존주택 등 매입임대 상시(선계약후검증 선착순) 모집 공고",경기도,2025.09.12,2025.10.21,접수마감,32326,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018773&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1361,공공임대,"하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.12,2025.09.24,접수마감,32105,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060954&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1362,행복주택,[정정공고]의왕고천A-1BL[리츠] 행복주택 예비입주자 모집,경기도,2025.09.15,2025.09.19,접수마감,33571,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018791&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1363,공공임대,"[정정공고]하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.15,2025.09.24,접수마감,11794,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060973&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1364,국민임대,울릉도동 LH천년나무 국민임대주택 예비입주자 모집(21형),경상북도,2025.09.15,2025.09.25,접수마감,2398,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018782&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1365,국민임대,경북 칠곡북삼휴먼시아 국민임대주택 예비입주자 모집(45형),경상북도,2025.09.15,2025.09.30,접수마감,3325,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018768&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1366,국민임대,구미도량2지구3단지 국민임대주택 예비입주자 모집(45형),경상북도,2025.09.15,2025.09.26,접수마감,3232,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018771&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1367,국민임대,영천문내 국민임대주택 예비입주자 모집(51형),경상북도,2025.09.15,2025.09.25,접수마감,3497,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018776&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1368,국민임대,옥천군지역 국민임대예비입주자 모집 공고,충청북도,2025.09.15,2025.09.26,접수마감,2687,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018747&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1369,공공임대,남원노암단지 50년 공공임대 예비입주자 모집,전북특별자치도,2025.09.15,2025.09.24,접수마감,1380,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018774&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1370,국민임대,경북 칠곡왜관3단지 국민임대주택 예비입주자 모집공고(51형),경상북도,2025.09.15,2025.09.29,접수마감,2952,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018748&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1371,국민임대,구미도산휴먼시아 국민임대주택 예비입주자 모집(51형),경상북도,2025.09.15,2025.09.29,접수마감,4678,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018783&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1372,국민임대,"대구안심4단지 국민임대주택 예비입주자 모집 (39㎡, 46㎡)",대구광역시,2025.09.15,2025.09.25,접수마감,16497,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018764&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1373,국민임대,춘천시·화천군·양구군·철원군 지역 국민임대주택 예비입주자 모집(2025.09.15),강원특별자치도,2025.09.15,2025.09.30,접수마감,11758,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018763&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1374,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2025.09.15,2025.09.30,접수마감,20672,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018705&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1375,국민임대,진천군지역 국민임대주택 예비입주자 모집('25.09.15),충청북도,2025.09.15,2025.09.30,접수마감,2433,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018794&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1376,국민임대,청주시지역 국민임대주택 예비입주자 모집('25.09.15),충청북도,2025.09.15,2025.09.25,접수마감,23685,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018793&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1377,국민임대,울산광역시 국민임대주택 예비입주자 정례모집 공고(2025.09.15.),울산광역시,2025.09.15,2025.10.15,접수마감,5969,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018780&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1378,국민임대,나주시 국민임대주택 통합정례 예비입주자 모집(2025.09.15. 공고),전라남도,2025.09.15,2025.09.26,접수마감,5551,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018674&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1379,행복주택,경북북부권 행복주택 예비입주자 모집,경상북도,2025.09.15,2025.10.01,접수마감,9868,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018741&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1380,국민임대,"무안회룡마을, 영암용앙1 국민임대주택 예비입주자 모집(2025.09.15)",전라남도,2025.09.15,2025.09.30,접수마감,6607,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018697&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1381,매입임대,"[정정공고][인천지역본부]25년 3차 신혼·신생아Ⅰ 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.09.15,2025.09.24,접수마감,32107,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018792&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1382,행복주택,대전상서 행복주택 입주자격완화 예비입주자 모집(2025.09.15),대전광역시,2025.09.15,2025.09.30,접수마감,25652,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018777&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1383,국민임대,광주광역시 국민임대주택 예비입주자 모집(2025.09.15. 공고),광주광역시,2025.09.15,2025.09.30,접수마감,45340,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018757&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1384,국민임대,화순군 지역 국민임대주택 예비입주자 모집(2025.09.15. 공고),전라남도,2025.09.15,2025.09.26,접수마감,1828,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018673&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1385,국민임대,장성군 국민임대주택 예비입주자 모집(2025.09.15. 공고),전라남도,2025.09.15,2025.09.25,접수마감,2193,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018787&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1386,국민임대,담양군 국민임대주택 예비입주자 모집(2025.09.15. 공고),전라남도,2025.09.15,2025.09.25,접수마감,2228,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018786&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1387,국민임대,'2025.9.15. 순천시·광양시 국민임대주택 예비입주자 모집(입주자격완화),전라남도,2025.09.15,2025.09.25,접수마감,7884,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018689&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1388,국민임대,평창하진부 국민임대주택 예비입주자 모집공고(2025.09.15),강원특별자치도,2025.09.15,2025.10.02,접수마감,2856,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018788&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1389,행복주택,울산광역시 행복주택 예비입주자모집 공고(2025.09.15),울산광역시,2025.09.15,2025.09.24,접수마감,5954,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018785&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1390,국민임대,양산대석휴먼시아 국민임대주택 예비입주자 모집 공고('25.09.15),경상남도,2025.09.15,2025.09.25,접수마감,2777,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018798&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1391,국민임대,[정정공고]울산광역시 국민임대주택 예비입주자 정례모집 공고(2025.09.15.),울산광역시,2025.09.15,2025.10.15,접수마감,33194,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018799&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1392,국민임대,"(2025.09.15) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2025.09.15,2025.09.30,접수마감,21787,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018744&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1393,국민임대,군산창성 국민임대주택 예비입주자 모집공고(09.15),전북특별자치도,2025.09.15,2025.10.02,접수마감,3944,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018789&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1394,국민임대,부산광역시 국민임대 예비입주자 모집(2025.09.15 공고),부산광역시,2025.09.15,2025.10.14,접수마감,19437,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018775&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1395,국민임대,천안병천신한 국민임대주택 예비입주자 모집공고(2025.09.15),충청남도,2025.09.15,2025.09.26,접수마감,6930,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018753&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1396,국민임대,천안백석3 국민임대주택 예비입주자 모집공고(2025.09.15),충청남도,2025.09.15,2025.09.30,접수마감,25548,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018760&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1397,국민임대,정읍상동2.3 국민임대주택 예비입주자 모집 공고,전북특별자치도,2025.09.15,2025.09.29,접수마감,3522,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018759&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1398,국민임대,익산시 국민임대 예비입주자 모집 공고(2025.09.15.),전북특별자치도,2025.09.15,2025.09.29,접수마감,8307,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018769&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1399,국민임대,"부산광역시 정관4,5단지 국민임대 예비자모집공고(소득완화 '25.9.15)",부산광역시,2025.09.15,2025.09.30,접수마감,4340,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018710&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
